Plate Name,Experiment Name,Specimen Name,Sample Name,Workspace Name,Plot Name,Gate Name,X Parameter,Y Parameter,Event Count,% Parent,% Total,Mean X,Mean Y,Median X,Median Y,Std. Dev. X,Std. Dev. Y,% C.V. X,% C.V. Y,Concentration
Symbio.Counts.Apr.02.PlateE,Experiment,samples,E2,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"17,344",Disabled,Disabled,"521,231.28","4,180,367.50","240,604.00","4,252,044.50",Disabled,Disabled,163.33%,50.41%,129.432836
Symbio.Counts.Apr.02.PlateE,Experiment,samples,E2,Default,BL3-H vs Count,R1,BL3-H,Count,"10,569",Disabled,Disabled,"4,355,944.00",---,"4,418,400.00",---,Disabled,Disabled,25.08%,---,78.873134
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F1,Default,Global,All Events,Global,Global,"6,528",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,48.355556
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"2,136",Disabled,Disabled,"696,308.19","3,412,258.25","311,928.50","3,132,178.50",Disabled,Disabled,148.83%,50.87%,15.822222
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F1,Default,BL3-H vs Count,R1,BL3-H,Count,"1,618",Disabled,Disabled,"3,710,993.75",---,"3,511,560.00",---,Disabled,Disabled,29.96%,---,11.985185
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F2,Default,Global,All Events,Global,Global,"6,087",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,45.425373
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F2,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"1,635",Disabled,Disabled,"879,736.63","3,004,437.50","399,435.00","2,722,674.00",Disabled,Disabled,128.87%,51.97%,12.201493
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F2,Default,BL3-H vs Count,R1,BL3-H,Count,"1,143",Disabled,Disabled,"3,515,382.75",---,"3,225,251.00",---,Disabled,Disabled,30.98%,---,8.529851
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F3,Default,Global,All Events,Global,Global,"1,935",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,14.333333
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"1,099",Disabled,Disabled,"389,276.38","2,866,444.00","238,235.00","2,696,169.00",Disabled,Disabled,115.69%,42.62%,8.140741
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F3,Default,BL3-H vs Count,R1,BL3-H,Count,787,Disabled,Disabled,"3,273,990.50",---,"3,087,076.00",---,Disabled,Disabled,26.96%,---,5.82963
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F4,Default,Global,All Events,Global,Global,"12,549",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,93.649254
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"7,207",Disabled,Disabled,"528,064.13","2,712,362.00","285,507.00","2,490,188.00",Disabled,Disabled,140.54%,43.29%,53.783582
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F4,Default,BL3-H vs Count,R1,BL3-H,Count,"4,836",Disabled,Disabled,"3,214,745.75",---,"2,951,107.00",---,Disabled,Disabled,28.83%,---,36.089552
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F5,Default,Global,All Events,Global,Global,"27,376",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,204.298507
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"19,013",Disabled,Disabled,"689,121.69","2,788,618.75","434,462.00","2,600,175.00",Disabled,Disabled,115.17%,44.01%,141.88806
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F5,Default,BL3-H vs Count,R1,BL3-H,Count,"12,799",Disabled,Disabled,"3,361,377.75",---,"3,162,870.00",---,Disabled,Disabled,28.10%,---,95.514925
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F6,Default,Global,All Events,Global,Global,"44,600",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,332.835821
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"36,892",Disabled,Disabled,"506,693.22","2,611,796.25","312,036.50","2,418,394.50",Disabled,Disabled,116.96%,46.13%,275.313433
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F6,Default,BL3-H vs Count,R1,BL3-H,Count,"22,308",Disabled,Disabled,"3,229,054.00",---,"3,013,263.00",---,Disabled,Disabled,27.59%,---,166.477612
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F7,Default,Global,All Events,Global,Global,"1,372",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,10.238806
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,325,Disabled,Disabled,"343,790.13","2,176,199.50","201,925.00","1,976,982.00",Disabled,Disabled,123.22%,46.21%,2.425373
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F7,Default,BL3-H vs Count,R1,BL3-H,Count,146,Disabled,Disabled,"3,024,966.75",---,"2,908,696.50",---,Disabled,Disabled,23.96%,---,1.089552
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F8,Default,Global,All Events,Global,Global,"22,763",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,168.614815
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F8,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"13,315",Disabled,Disabled,"964,442.00","2,234,413.50","640,902.00","2,059,703.00",Disabled,Disabled,107.43%,51.08%,98.62963
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F8,Default,BL3-H vs Count,R1,BL3-H,Count,"6,823",Disabled,Disabled,"3,209,839.75",---,"2,958,202.00",---,Disabled,Disabled,28.70%,---,50.540741
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F9,Default,Global,All Events,Global,Global,"55,265",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,409.37037
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F9,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"35,758",Disabled,Disabled,"859,118.81","1,937,326.88","438,742.00","1,510,262.50",Disabled,Disabled,137.93%,66.94%,264.874074
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F9,Default,BL3-H vs Count,R1,BL3-H,Count,"14,379",Disabled,Disabled,"3,360,532.25",---,"3,120,520.00",---,Disabled,Disabled,29.43%,---,106.511111
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F10,Default,Global,All Events,Global,Global,"3,368",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,25.134328
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F10,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,626,Disabled,Disabled,"918,322.19","1,652,278.13","485,757.50","1,055,937.50",Disabled,Disabled,126.38%,84.56%,4.671642
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F10,Default,BL3-H vs Count,R1,BL3-H,Count,138,Disabled,Disabled,"3,445,643.00",---,"3,155,131.50",---,Disabled,Disabled,31.20%,---,1.029851
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F11,Default,Global,All Events,Global,Global,"63,810",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,476.19403
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F11,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"40,318",Disabled,Disabled,"541,636.88","3,663,261.00","354,239.50","3,454,371.00",Disabled,Disabled,125.58%,47.63%,300.880597
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F11,Default,BL3-H vs Count,R1,BL3-H,Count,"30,107",Disabled,Disabled,"3,787,477.25",---,"3,637,123.00",---,Disabled,Disabled,28.19%,---,224.679104
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F12,Default,Global,All Events,Global,Global,"41,697",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,311.171642
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F12,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"22,664",Disabled,Disabled,"438,719.00","4,408,651.50","284,621.50","4,339,308.00",Disabled,Disabled,140.19%,48.39%,169.134328
Symbio.Counts.Apr.02.PlateE,Experiment,samples,F12,Default,BL3-H vs Count,R1,BL3-H,Count,"14,546",Disabled,Disabled,"4,165,326.50",---,"4,134,494.50",---,Disabled,Disabled,28.26%,---,108.552239
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G1,Default,Global,All Events,Global,Global,"23,321",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,174.037313
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"15,557",Disabled,Disabled,"743,478.06","3,650,818.00","454,467.00","3,270,907.00",Disabled,Disabled,121.96%,48.47%,116.097015
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G1,Default,BL3-H vs Count,R1,BL3-H,Count,"11,331",Disabled,Disabled,"3,704,942.00",---,"3,492,616.00",---,Disabled,Disabled,30.32%,---,84.559701
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G3,Default,Global,All Events,Global,Global,"35,706",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,266.462687
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"24,782",Disabled,Disabled,"356,569.44","3,782,808.75","210,993.00","3,385,103.50",Disabled,Disabled,148.88%,47.47%,184.940299
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G3,Default,BL3-H vs Count,R1,BL3-H,Count,"18,544",Disabled,Disabled,"3,649,533.50",---,"3,421,019.50",---,Disabled,Disabled,29.18%,---,138.38806
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G4,Default,Global,All Events,Global,Global,"14,033",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,104.723881
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"6,609",Disabled,Disabled,"627,057.88","2,984,026.00","381,364.00","2,720,055.00",Disabled,Disabled,131.70%,54.39%,49.320896
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G4,Default,BL3-H vs Count,R1,BL3-H,Count,"4,237",Disabled,Disabled,"3,582,449.50",---,"3,352,509.00",---,Disabled,Disabled,30.08%,---,31.619403
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G5,Default,Global,All Events,Global,Global,"41,922",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,310.533333
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"30,276",Disabled,Disabled,"516,826.38","4,842,403.50","373,436.50","4,729,710.50",Disabled,Disabled,109.09%,41.48%,224.266667
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G5,Default,BL3-H vs Count,R1,BL3-H,Count,"20,365",Disabled,Disabled,"4,255,476.50",---,"4,251,824.00",---,Disabled,Disabled,26.47%,---,150.851852
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G6,Default,Global,All Events,Global,Global,"19,957",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,148.932836
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"13,566",Disabled,Disabled,"417,504.41","3,624,888.00","287,263.00","3,268,165.00",Disabled,Disabled,118.66%,48.73%,101.238806
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G6,Default,BL3-H vs Count,R1,BL3-H,Count,"9,750",Disabled,Disabled,"3,739,953.00",---,"3,492,064.50",---,Disabled,Disabled,30.32%,---,72.761194
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G7,Default,Global,All Events,Global,Global,"24,965",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,184.925926
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"12,029",Disabled,Disabled,"285,282.94","4,163,451.75","137,170.00","3,683,596.00",Disabled,Disabled,206.96%,44.52%,89.103704
Symbio.Counts.Apr.02.PlateE,Experiment,samples,G7,Default,BL3-H vs Count,R1,BL3-H,Count,"8,895",Disabled,Disabled,"3,827,939.75",---,"3,542,685.00",---,Disabled,Disabled,29.23%,---,65.888889
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H1,Default,Global,All Events,Global,Global,81,Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,0.604478
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H1,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,31,Disabled,Disabled,"316,947.75","2,712,196.50","144,504.00","2,241,567.00",Disabled,Disabled,160.06%,71.13%,0.231343
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H1,Default,BL3-H vs Count,R1,BL3-H,Count,15,Disabled,Disabled,"3,689,913.75",---,"2,663,532.00",---,Disabled,Disabled,43.98%,---,0.11194
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H2,Default,Global,All Events,Global,Global,15,Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,0.11194
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H2,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,5,Disabled,Disabled,"285,551.41","3,769,141.25","250,225.00","2,322,939.00",Disabled,Disabled,67.56%,60.37%,0.037313
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H2,Default,BL3-H vs Count,R1,BL3-H,Count,2,Disabled,Disabled,"3,931,956.50",---,"3,931,956.50",---,Disabled,Disabled,40.92%,---,0.014925
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H3,Default,Global,All Events,Global,Global,5,Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,0.037037
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H3,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,1,Disabled,Disabled,"723,340.00","4,152,592.00","723,340.00","4,152,592.00",Disabled,Disabled,0.00%,0.00%,0.007407
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H3,Default,BL3-H vs Count,R1,BL3-H,Count,1,Disabled,Disabled,"4,152,592.00",---,"4,152,592.00",---,Disabled,Disabled,0.00%,---,0.007407
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H4,Default,Global,All Events,Global,Global,0,Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,0
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H4,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,0,Disabled,Disabled,0,0,0,0,Disabled,Disabled,---,---,0
Symbio.Counts.Apr.02.PlateE,Experiment,blanks,H4,Default,BL3-H vs Count,R1,BL3-H,Count,0,Disabled,Disabled,0,---,0,---,Disabled,Disabled,---,---,0
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E5,Default,Global,All Events,Global,Global,"12,185",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,348.142857
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E5,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"9,973",Disabled,Disabled,"420,090.72","4,482,000.00","311,094.00","4,207,168.00",Disabled,Disabled,114.71%,46.44%,284.942857
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E5,Default,BL3-H vs Count,R1,BL3-H,Count,"6,761",Disabled,Disabled,"3,984,559.50",---,"3,881,531.00",---,Disabled,Disabled,30.09%,---,193.171429
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E6,Default,Global,All Events,Global,Global,"25,978",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,764.058824
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E6,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"19,998",Disabled,Disabled,"252,944.27","5,734,332.00","201,493.50","6,514,690.00",Disabled,Disabled,110.42%,42.78%,588.176471
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E6,Default,BL3-H vs Count,R1,BL3-H,Count,"6,967",Disabled,Disabled,"4,168,887.50",---,"4,253,717.00",---,Disabled,Disabled,34.88%,---,204.911765
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E7,Default,Global,All Events,Global,Global,"7,485",Disabled,Disabled,0,0,---,---,Disabled,Disabled,---,---,220.147059
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E7,Default,VL3-A vs BL3-H,Symbiodinium,VL3-A,BL3-H,"5,409",Disabled,Disabled,"598,016.50","4,564,318.50","446,958.00","4,846,118.00",Disabled,Disabled,105.80%,49.87%,159.088235
Symbio.Counts.Apr.02.PlateE,Experiment,Re-runs,E7,Default,BL3-H vs Count,R1,BL3-H,Count,"2,870",Disabled,Disabled,"4,350,699.00",---,"4,694,619.00",---,Disabled,Disabled,30.61%,---,84.411765
